pp_idx,ppci_idx,name,vn_kv,isolated,sw_only
510,510,CNN_173A_E_24_23,110.0,False,False
511,511,CNN_590B_E_5518_23,110.0,False,True
512,512,CNN_632_J_27471_6,20.0,False,False
513,513,CNN_4543.126 Füssen West g_D_198,220.0,False,False
514,514,CNN_121K_J_7847_46,20.0,True,True
515,515,CNN_1502222036410050473800_E_335,110.0,False,False
516,516,CNN_631B_E_3_1,110.0,False,False
517,517,CNN_F9R_C_18522_25,380.0,True,True
518,518,CNN_48U_J_5538_48,20.0,False,True
519,519,CNN_729_E_28454_1,110.0,False,False
520,520,CNN_57R_E_11929_20,110.0,False,True
521,521,CNN_402D_J_16299_49,20.0,True,True
522,522,CNN_229H2_E_10_19,110.0,False,True
523,523,CNN_122U_E_5493_10,110.0,True,False
524,524,CNN_12U1_J_6017_43,20.0,False,True
525,525,CNN_265_E_11933_21,110.0,False,True
526,526,CNN_2Z_E_5490_5,110.0,True,False
527,527,CNN_171D_E_22260_12,110.0,False,True
528,528,CNN_729_E_28454_3,110.0,False,True
529,529,CNN_630F2_E_3309_10,110.0,False,False
530,530,CNN_60001.66 C6/1 grün_E_5517_1,110.0,False,False
531,531,CNN_0504061949450079693838_E_103,110.0,False,False
532,532,CNN_413U1_E_12882_14,110.0,False,True
533,533,CNN_625_J_30033_81,20.0,True,True
534,534,CNN_0504131449550158397228_E_290,110.0,False,False
535,535,CNN_625_E_1053_7,110.0,False,False
536,536,CNN_640_E_3354_13,110.0,False,True
537,537,CNN_589U1_E_5495_16,110.0,False,True
538,538,CNN_605U1_E_20813_8,110.0,False,True
539,539,CNN_675B_E_3327_5,110.0,False,True
540,540,CNN_413U1_J_12844_66,20.0,False,True
541,541,CNN_245B_J_26150_8,6.0,False,True
542,542,CNN_648E_J_29909_5,20.0,True,False
543,543,CNN_605U1_E_20813_4,110.0,False,False
544,544,CNN_264S_J_18747_6,20.0,False,False
545,545,CNN_60001.66 C6/1 grün_E_5517_3,110.0,False,False
546,546,CNN_122U_E_5493_4,110.0,False,True
547,547,CNN_588_E_5520_18,110.0,False,True
548,548,CNN_2Z_E_5490_13,110.0,False,True
549,549,CNN_0504131306000002525026_E_203,110.0,False,False
550,550,CNN_0504171610540978597964_E_284,110.0,True,False
551,551,CNN_0504140857120023993508_E_331,110.0,False,False
552,552,CNN_F11R_C_18528_17,380.0,False,True
553,553,CNN_1212040832310082146207_E_331,110.0,False,False
554,554,CNN_173A_E_24_11,110.0,False,True
555,555,CNN_F12R_H_18531_1,30.0,False,False
556,556,CNN_0503251625340055811316_E_103,110.0,False,True
557,557,CNN_51502.18 D5/1 rot_E_15560_3,110.0,False,False
558,558,CNN_729_E_28454_13,110.0,True,True
559,559,CNN_0504171705280152696176_C_185,380.0,False,False
560,560,CNN_1003031520210300445722_E_128,110.0,False,True
561,561,CNN_0610021927230030764328_E_147,110.0,False,True
562,562,CNN_11601.11 W11 weiss_E_9_2,110.0,True,True
563,563,CNN_625_E_1053_47,110.0,False,True
564,564,CNN_385B_E_19_10,110.0,False,False
565,565,CNN_359A_J_26124_6,6.0,False,True
566,566,CNN_0505110958300264372420_C_185,380.0,False,False
567,567,CNN_18O_J_5232_8,20.0,True,False
568,568,CNN_182Z_E_8_27,110.0,False,True
569,569,CNN_F9R_C_18522_8,380.0,False,False
570,570,CNN_11351.32 E6 gelb_E_11_3,110.0,False,False
571,571,CNN_51004.82/6a W5/2 gelb_E_1472,110.0,True,False
572,572,CNN_0504171756000110092978_E_284,110.0,False,True
573,573,CNN_0505100743570264919234_E_261,110.0,False,True
574,574,CNN_340M_J_13434_50,20.0,True,True
575,575,CNN_428_E_27_32,110.0,False,True
576,576,CNN_11611.59 A11 grün_E_19629_3,110.0,True,False
577,577,CNN_182Z_J_1702_96,20.0,False,True
578,578,CNN_F10R_C_18519_44,380.0,False,True
579,579,CNN_685_E_10368_3,110.0,False,True
580,580,CNN_61501.37N X6/1 grün_E_5521_3,110.0,False,False
581,581,CNN_687_E_10353_11,110.0,False,True
582,582,CNN_734_E_18551_16,110.0,False,True
583,583,CNN_0504171756300217043052_E_284,110.0,False,False
584,584,CNN_F5S_E_5502_1,110.0,False,False
585,585,CNN_179M_J_11035_9,20.0,False,False
586,586,CNN_52102.19/27 K5A gelb_E_17615,110.0,True,True
587,587,CNN_589U1_J_22079_1,10.0,False,False
588,588,CNN_182Z_E_8_7,110.0,False,False
589,589,CNN_1007211307130079917012_E_7_1,110.0,False,False
590,590,CNN_268N_J_26135_5,6.0,False,True
591,591,CNN_0503251810190416964152_E_103,110.0,False,True
592,592,CNN_651_E_11939_2,110.0,False,False
593,593,CNN_182_J_1062_79,20.0,False,True
594,594,CNN_F8R_C_18521_27,380.0,False,True
595,595,CNN_1011072053110363558000_E_276,110.0,False,False
596,596,CNN_428_E_27_2,110.0,False,True
597,597,CNN_729_E_28454_14,110.0,False,True
598,598,CNN_0504171705280152696176_C_185,380.0,False,True
599,599,CNN_0504191310140015280320_E_218,110.0,False,False
600,600,CNN_0503251758590653515830_E_103,110.0,False,False
601,601,CNN_173A_E_24_4,110.0,False,False
602,602,CNN_168F_E_29689_7,110.0,False,True
603,603,CNN_1212040832310082146207_E_331,110.0,False,False
604,604,CNN_640_E_3354_3,110.0,True,True
605,605,CNN_1111042239390200007460_E_284,110.0,False,True
606,606,CNN_529N_E_28_3,110.0,False,True
607,607,CNN_1611022022200074761280_E_276,110.0,False,False
608,608,CNN_122U_E_5493_32,110.0,False,True
609,609,CNN_0504171705280313826566_C_198,380.0,True,False
610,610,CNN_118_E_22257_1,110.0,False,False
611,611,CNN_402D_E_16302_7,110.0,False,False
612,612,CNN_385B_J_22400_18,20.0,False,False
613,613,CNN_1011072053110343234749_E_197,110.0,False,False
614,614,CNN_198S_E_134_1,110.0,False,False
615,615,CNN_F301N_J_29024_6,6.0,False,True
616,616,CNN_0503251758590585656664_E_103,110.0,False,False
617,617,CNN_265_E_11933_6,110.0,False,False
618,618,CNN_F11R_C_18528_27,380.0,True,True
619,619,CNN_712_E_18556_32,110.0,False,True
620,620,CNN_1111042239390200007460_E_284,110.0,False,False
621,621,CNN_53001.201 Q5/2 violett_E_917,110.0,False,True
622,622,CNN_1005091115250417830182_E_105,110.0,False,False
623,623,CNN_19U_E_5494_6,110.0,False,False
624,624,CNN_359A_J_26124_1,6.0,False,False
625,625,CNN_712_E_18556_53,110.0,True,True
626,626,CNN_182Z_J_1702_16,20.0,False,False
627,627,CNN_0610021927230030764328_E_147,110.0,False,False
628,628,CNN_630F2_E_3309_32,110.0,False,True
629,629,CNN_630C2_J_29032_6,10.0,False,False
630,630,CNN_734_E_18551_3,110.0,False,True
631,631,CNN_1005090927160046654720_E_203,110.0,False,True
632,632,CNN_0503251625340236945056_E_103,110.0,False,False
633,633,CNN_613U_E_5509_51,110.0,True,True
634,634,CNN_179M_E_9174_3,110.0,True,True
635,635,CNN_0505091525540138590592_E_261,110.0,False,False
636,636,CNN_866_J_471_1,20.0,True,False
637,637,CNN_F613S_E_21798_19,110.0,False,True
638,638,CNN_815_J_9669_39,20.0,False,True
639,639,CNN_687_J_10046_9,20.0,True,False
640,640,CNN_645_J_1_23,3.0,True,True
641,641,CNN_697S_E_2764_16,110.0,False,False
642,642,CNN_0505071241190302544528_E_469,110.0,False,False
643,643,CNN_0504131447000048732877_E_290,110.0,False,False
644,644,CNN_118_E_22257_16,110.0,False,True
645,645,CNN_589U1_E_5495_8,110.0,False,False
646,646,CNN_730_E_2750_7,110.0,False,True
647,647,CNN_0710281702020439408440_E_553,110.0,False,True
648,648,CNN_697S_E_2764_4,110.0,True,True
649,649,CNN_0504171015500013196403_E_275,110.0,False,False
650,650,CNN_A328S_E_31062_1,110.0,False,False
651,651,CNN_0504251009110459929712_E_185,110.0,False,False
652,652,CNN_122U_E_5493_1,110.0,False,False
653,653,CNN_F12R_C_18529_5,380.0,False,False
654,654,CNN_31U1_E_14720_1,110.0,True,False
655,655,CNN_173A_C_18538_18,380.0,True,True
656,656,CNN_245B_J_26150_7,6.0,False,True
657,657,CNN_19U_J_6561_42,20.0,False,True
658,658,CNN_0504200739130260985784_E_551,110.0,False,False
659,659,CNN_60001.66 C6/1 grün_E_5517_4,110.0,False,False
660,660,CNN_0505101149170186825424_E_333,110.0,False,True
661,661,CNN_625W_J_10380_6,20.0,False,True
662,662,CNN_1U_J_5646_122,20.0,True,True
663,663,CNN_1304170736280037317024_E_163,110.0,False,False
664,664,CNN_630F2_J_27917_10,20.0,False,False
665,665,CNN_301N_E_3333_7,110.0,False,False
666,666,CNN_0504131543590176245800_E_290,110.0,False,True
667,667,CNN_645_J_1_22,3.0,True,True
668,668,CNN_66001.9 O6/1 blau_E_19749_2,110.0,False,True
669,669,CNN_F675B_J_29025_5,6.0,False,True
670,670,CNN_335B_J_3352_5,6.0,False,True
671,671,CNN_182Z_E_8_5,110.0,True,True
672,672,CNN_613A_E_5503_11,110.0,False,False
673,673,CNN_66001.11 O6/2 grün_E_19733_2,110.0,False,True
674,674,CNN_0504140857120295674880_E_284,110.0,False,False
675,675,CNN_171D_E_22260_6,110.0,False,False
676,676,CNN_651_E_11939_1,110.0,False,False
677,677,CNN_122U_E_5493_40,110.0,False,True
678,678,CNN_630F2_E_3309_17,110.0,False,True
679,679,CNN_F613S_E_21798_18,110.0,False,True
680,680,CNN_815_E_9670_7,110.0,False,True
681,681,CNN_67001.124 A11A grün_E_19632_,110.0,True,False
682,682,CNN_630C2_J_29032_17,10.0,True,True
683,683,CNN_442A_E_12892_7,110.0,False,True
684,684,CNN_625W_E_10378_8,110.0,False,False
685,685,CNN_645_J_1_20,3.0,True,True
686,686,CNN_685B_E_10359_11,110.0,False,True
687,687,CNN_0504220831140527826663_E_222,110.0,False,False
688,688,CNN_268O_J_26139_1,6.0,False,False
689,689,CNN_679F_E_10791_2,110.0,False,False
690,690,CNN_385B_E_19_30,110.0,False,True
691,691,CNN_1005090929420237276510_E_203,110.0,False,False
692,692,CNN_69001.235 R6/2 gelb_E_26125_,110.0,False,False
693,693,CNN_192_J_23928_62,20.0,True,True
694,694,CNN_173A_C_18538_5,380.0,False,False
695,695,CNN_866_E_468_10,110.0,False,True
696,696,CNN_179M_E_9174_8,110.0,False,True
697,697,CNN_0505061617000169191010_E_193,110.0,False,True
698,698,CNN_697S_E_2764_33,110.0,False,True
699,699,CNN_279A_E_15559_1,110.0,False,False
700,700,CNN_168F_E_29689_6,110.0,False,False
701,701,CNN_288K_E_13_5,110.0,False,False
702,702,CNN_A630D6__29039_22,10.0,False,True
703,703,CNN_2Z_J_5489_28,20.0,True,True
704,704,CNN_182Z_E_8_3,110.0,True,True
705,705,CNN_18O_E_5498_2,110.0,True,True
706,706,CNN_733_E_9178_1,110.0,False,False
707,707,CNN_179U_E_9171_15,110.0,False,True
708,708,CNN_1010092240070000580548_E_330,110.0,False,False
709,709,CNN_0503201501170403476150_E_128,110.0,False,False
710,710,CNN_1U_E_5515_8,110.0,False,True
711,711,CNN_630F2_E_3309_5,110.0,False,False
712,712,CNN_413U1_J_12844_13,20.0,False,False
713,713,CNN_645_J_1_10,3.0,True,True
714,714,CNN_589U1_E_5495_35,110.0,False,True
715,715,CNN_0505100854500005431075_E_261,110.0,False,False
716,716,CNN_630Z3_J_29041_1,6.0,False,False
717,717,CNN_0504171603490009294558_E_218,110.0,False,True
718,718,CNN_1005091115250031972070_E_105,110.0,False,False
719,719,CNN_173A_E_24_28,110.0,False,True
720,720,CNN_0505100840540078687510_E_261,110.0,False,False
721,721,CNN_629_E_19739_3,110.0,False,True
722,722,CNN_69C_E_21248_11,110.0,False,True
723,723,CNN_0504171756000102426687_E_284,110.0,False,True
724,724,CNN_F9R_C_18522_10,380.0,True,True
725,725,CNN_182Z_E_8_21,110.0,False,True
726,726,CNN_66001.49 O6/1 rot_E_19745_1,110.0,False,False
727,727,CNN_179M_E_9174_4,110.0,True,False
728,728,CNN_69C_E_21248_7,110.0,False,False
729,729,CNN_0504190956290279787038_E_218,110.0,False,False
730,730,CNN_0503251749520119771886_E_103,110.0,False,False
731,731,CNN_713_J_10383_4,10.0,True,False
732,732,CNN_11501.118 V11 gelb_E_31066_2,110.0,False,True
733,733,CNN_0504171756300201638840_E_284,110.0,False,False
734,734,CNN_31U1_E_14720_2,110.0,True,True
735,735,CNN_340M_E_17139_1,110.0,True,False
736,736,CNN_290F_E_16312_7,110.0,False,False
737,737,CNN_F9R_C_18522_12,380.0,False,True
738,738,CNN_640_E_3354_17,110.0,False,True
739,739,CNN_171D_J_4542_7,20.0,True,False
740,740,CNN_423E_E_22253_1,110.0,False,False
741,741,CNN_229H2_E_10_27,110.0,False,True
742,742,CNN_4521.100A Iller Nord_C_19827,380.0,False,False
743,743,CNN_2Z_E_5490_10,110.0,False,True
744,744,CNN_12211.180 W6 blau_E_26462_3,110.0,False,False
745,745,CNN_279A_E_15559_3,110.0,False,True
746,746,CNN_391L_J_18562_26,20.0,False,True
747,747,CNN_0505061747130832384038_E_193,110.0,False,False
748,748,CNN_229H2_E_10_16,110.0,False,True
749,749,CNN_173A_C_18538_32,380.0,False,True
750,750,CNN_F10R_C_18519_16,380.0,False,True
751,751,CNN_697S_E_2764_14,110.0,False,False
752,752,CNN_490N_J_3340_5,6.0,False,True
753,753,CNN_62E_E_11932_4,110.0,False,False
754,754,CNN_0504141054130037632449_E_331,110.0,False,False
755,755,CNN_0505101220410228924756_E_332,110.0,False,False
756,756,CNN_192_J_23928_63,20.0,False,True
757,757,CNN_625_E_1053_45,110.0,False,True
758,758,CNN_685A_E_10357_15,110.0,False,True
759,759,CNN_12U1_E_6034_5,110.0,False,False
760,760,CNN_359A_J_26124_8,6.0,False,True
761,761,CNN_182Z_J_1702_83,20.0,False,True
762,762,CNN_F8R_C_18521_11,380.0,False,False
763,763,CNN_625W_J_10380_12,20.0,False,True
764,764,CNN_712_E_18556_33,110.0,False,True
765,765,CNN_529N_J_29_61,20.0,True,True
766,766,CNN_712_E_18556_36,110.0,False,True
767,767,CNN_442A_E_12892_6,110.0,False,True
768,768,CNN_719_E_10789_4,110.0,False,True
769,769,CNN_339H_E_3335_4,110.0,False,False
770,770,CNN_182Z_E_8_16,110.0,False,True
771,771,CNN_F8R_C_18521_21,380.0,False,True
772,772,CNN_428_E_27_29,110.0,False,True
773,773,CNN_675B_E_3327_6,110.0,False,False
774,774,CNN_0512142039330080713700_C_185,380.0,False,False
775,775,CNN_11651.100 K11 blau_E_31060_1,110.0,False,False
776,776,CNN_648E_J_29909_39,20.0,True,True
777,777,CNN_173A_E_24_64,110.0,False,True
778,778,CNN_854_E_466_1,110.0,False,False
779,779,CNN_192_E_16_11,110.0,False,True
780,780,CNN_340M_E_17139_4,110.0,False,False
781,781,CNN_1608211442080023658648_E_136,110.0,False,False
782,782,CNN_288K_E_13_2,110.0,True,True
783,783,CNN_629_E_19741_1,110.0,False,False
784,784,CNN_60007.66/1 C6/2A gelb_E_6038,110.0,False,True
785,785,CNN_173A_E_24_5,110.0,True,True
786,786,CNN_640_E_3354_20,110.0,False,True
787,787,CNN_589U1_E_5495_13,110.0,False,False
788,788,CNN_1005091115250158210789_E_296,110.0,False,True
789,789,CNN_168F_E_29689_2,110.0,True,True
790,790,CNN_413U1_E_12882_16,110.0,False,True
791,791,CNN_113F_E_21808_20,110.0,False,True
792,792,CNN_113F_E_21808_24,110.0,False,True
793,793,CNN_854_J_465_41,20.0,False,True
794,794,CNN_576Q_E_28463_1,110.0,False,False
795,795,CNN_428_J_8236_12,20.0,False,False
796,796,CNN_697S_E_2764_27,110.0,True,True
797,797,CNN_11351.80 O11 rot_E_31203_3,110.0,False,False
798,798,CNN_0710281706470140763496_E_217,110.0,False,True
799,799,CNN_340M_J_13434_70,20.0,False,True
800,800,CNN_1102021624450053130714_E_276,110.0,False,True
801,801,CNN_630Z3_E_29040_4,110.0,False,True
802,802,CNN_2U_E_5491_4,110.0,False,False
803,803,CNN_0504220831140527826663_E_222,110.0,False,True
804,804,CNN_732_E_28451_2,110.0,False,True
805,805,CNN_0504171610540037630100_E_284,110.0,False,False
806,806,CNN_12211.180 W6 blau_E_26462_2,110.0,False,True
807,807,CNN_0505061747130832384038_E_193,110.0,False,True
808,808,CNN_279A_E_15559_8,110.0,False,True
809,809,CNN_630F2_E_3309_36,110.0,False,True
810,810,CNN_589U1_E_5495_29,110.0,False,True
811,811,CNN_F10R_C_18519_1,380.0,False,False
812,812,CNN_640_E_3354_21,110.0,False,True
813,813,CNN_61501.37C X6/1 grün_E_5525_2,110.0,False,True
814,814,CNN_613U_E_5509_23,110.0,False,True
815,815,CNN_F9R_H_18526_1,30.0,False,False
816,816,CNN_645_J_1_15,3.0,True,True
817,817,CNN_542Q2_J_26142_1,6.0,False,False
818,818,CNN_711_E_9183_11,110.0,False,True
819,819,CNN_0504131036470008318838_E_203,110.0,False,False
820,820,CNN_335B_J_3352_4,6.0,False,True
821,821,CNN_0505100840540674652198_E_261,110.0,False,False
822,822,CNN_268O_E_26138_3,110.0,False,False
823,823,CNN_732_J_27650_6,20.0,True,False
824,824,CNN_F8R_C_18521_24,380.0,True,True
825,825,CNN_F8R_C_18521_9,380.0,False,False
826,826,CNN_712_E_18556_47,110.0,True,True
827,827,CNN_459B_E_3358_9,110.0,False,True
828,828,CNN_625_E_1053_36,110.0,True,True
829,829,CNN_1203121731370627853072_E_147,110.0,False,True
830,830,CNN_613A_E_5503_18,110.0,False,True
831,831,CNN_62E_J_14179_4,20.0,False,False
832,832,CNN_0612220900190071857200_E_552,110.0,False,False
833,833,CNN_64001.39n U6/1 schwarz_E_293,110.0,False,True
834,834,CNN_630C2_E_29031_8,110.0,False,False
835,835,CNN_685A_J_10390_11,10.0,False,True
836,836,CNN_648E_E_1054_14,110.0,False,True
837,837,CNN_122U_E_5493_46,110.0,False,True
838,838,CNN_0503201117560794056263_E_128,110.0,False,False
839,839,CNN_36W_E_11931_5,110.0,True,False
840,840,CNN_66001.11 O6/1 blau_E_19748_1,110.0,False,False
841,841,CNN_36W_J_14449_12,20.0,False,False
842,842,CNN_724D_J_3325_5,6.0,False,True
843,843,CNN_0504131138390013512033_E_290,110.0,False,False
844,844,CNN_729_E_28454_12,110.0,False,True
845,845,CNN_173A_E_24_20,110.0,False,False
846,846,CNN_F10R_C_18519_20,380.0,True,True
847,847,CNN_0504251009110459929712_E_185,110.0,True,True
848,848,CNN_687_E_10353_12,110.0,False,True
849,849,CNN_60001.66 C6/1 grün_E_5517_2,110.0,False,True
850,850,CNN_F11R_C_18528_23,380.0,False,True
851,851,CNN_0504161613250201014072_E_331,110.0,False,True
852,852,CNN_732M_E_28473_3,110.0,False,False
853,853,CNN_122U_E_5493_11,110.0,False,False
854,854,CNN_335B_E_3351_3,110.0,False,False
855,855,CNN_268N_J_26135_2,6.0,False,True
856,856,CNN_1003031532260049706226_E_128,110.0,False,True
857,857,CNN_0602241915490229117710_E_103,110.0,False,False
858,858,CNN_428_E_27_10,110.0,False,False
859,859,CNN_712_E_18556_14,110.0,True,False
860,860,CNN_685A_J_10390_1,10.0,False,False
861,861,CNN_701_E_2753_2,110.0,True,False
862,862,CNN_459B_E_3358_13,110.0,False,True
863,863,CNN_1611022022200188204214_E_276,110.0,False,True
864,864,CNN_0503201207150407023552_E_128,110.0,False,False
865,865,CNN_385B_E_19_29,110.0,True,True
866,866,CNN_51503.18 D5/2 gelb_E_11930_3,110.0,False,False
867,867,CNN_122U_E_5493_30,110.0,False,True
868,868,CNN_529N_E_28_1,110.0,False,False
869,869,CNN_0504171610540978597964_E_284,110.0,True,True
870,870,CNN_734_E_18551_40,110.0,False,True
871,871,CNN_719_E_10789_12,110.0,False,True
872,872,CNN_679F_E_10791_1,110.0,False,False
873,873,CNN_0505081035070821588768_E_198,110.0,False,False
874,874,CNN_118_E_22257_13,110.0,False,True
875,875,CNN_1611022028260005063975_E_185,110.0,False,False
876,876,CNN_640_E_3354_26,110.0,False,True
877,877,CNN_0504171603490065997010_E_218,110.0,False,False
878,878,CNN_12U1_E_6034_6,110.0,False,True
879,879,CNN_407H_E_11936_2,110.0,False,True
880,880,CNN_265_E_11933_5,110.0,False,False
881,881,CNN_0504171628170074626580_E_218,110.0,False,False
882,882,CNN_340M_J_13434_67,20.0,True,True
883,883,CNN_48U_E_5535_11,110.0,False,True
884,884,CNN_F10R_C_18519_40,380.0,False,True
885,885,CNN_63501.156 W6 blau_E_26463_1,110.0,False,False
886,886,CNN_0503201405540428246838_E_119,110.0,False,False
887,887,CNN_173A_E_24_56,110.0,False,True
888,888,CNN_0504191310140029728608_E_217,110.0,False,False
889,889,CNN_0504140857120447294852_E_330,110.0,False,True
890,890,CNN_179U_E_9171_42,110.0,False,True
891,891,CNN_122U_E_5493_6,110.0,True,True
892,892,CNN_0505100937040043535323_E_334,110.0,False,False
893,893,CNN_0504140855350301737020_E_330,110.0,False,False
894,894,CNN_0504140857120447294852_E_330,110.0,False,False
895,895,CNN_265_E_11933_16,110.0,False,True
896,896,CNN_423E_E_22253_7,110.0,False,False
897,897,CNN_4543.99 Füssen West ge_D_198,220.0,False,False
898,898,CNN_713_E_10374_3,110.0,True,True
899,899,CNN_253Q_E_26129_2,110.0,False,True
900,900,CNN_385B_E_19_31,110.0,False,True
901,901,CNN_734_E_18551_32,110.0,False,True
902,902,CNN_687_J_10046_38,20.0,False,True
903,903,CNN_69C_E_21248_15,110.0,True,True
904,904,CNN_697S_E_2764_17,110.0,False,True
905,905,CNN_0503251749520126961920_E_103,110.0,False,False
906,906,CNN_1U_J_5646_123,20.0,False,True
907,907,CNN_0503201501170049161150_E_128,110.0,False,True
908,908,CNN_UW-Westtirol_D_19819_9,220.0,False,True
909,909,CNN_630F2_E_3309_11,110.0,False,False
910,910,CNN_490N_J_3340_3,6.0,False,True
911,911,CNN_0505081032590105755820_E_198,110.0,False,False
912,912,CNN_395A_E_20331_10,110.0,False,True
913,913,CNN_697Y_E_3301_1,110.0,False,False
914,914,CNN_402D_J_16299_8,20.0,True,False
915,915,CNN_41M_E_20328_7,110.0,False,True
916,916,CNN_122U_H_19835_1,30.0,False,False
917,917,CNN_613U_E_5509_28,110.0,True,True
918,918,CNN_11501.57 V11 gelb_E_31064_1,110.0,False,False
919,919,CNN_625_E_1053_31,110.0,False,True
920,920,CNN_11611.87a R11 schwarz_E_1963,110.0,False,False
921,921,CNN_588X_E_5523_10,110.0,False,True
922,922,CNN_605U1_J_20814_42,20.0,False,True
923,923,CNN_171D_J_4542_81,20.0,True,True
924,924,CNN_712_E_18556_15,110.0,False,True
925,925,CNN_69C_E_21248_19,110.0,True,True
926,926,CNN_0505100743570264919234_E_261,110.0,False,False
927,927,CNN_692_E_9672_9,110.0,False,True
928,928,CNN_F9R_C_18522_34,380.0,False,True
929,929,CNN_0505100937040125940094_E_334,110.0,False,False
930,930,CNN_11611.32 R11 schwarz_E_19635,110.0,False,True
931,931,CNN_173A_H_18548_1,30.0,False,False
932,932,CNN_734_E_18551_15,110.0,False,True
933,933,CNN_854_E_466_7,110.0,False,False
934,934,CNN_264S_E_19634_3,110.0,False,True
935,935,CNN_0505081005400794109325_E_105,110.0,False,False
936,936,CNN_66001.9 O6/2 grün_E_19732_2,110.0,False,True
937,937,CNN_732_E_28451_4,110.0,False,True
938,938,CNN_0504131306000269779496_E_203,110.0,False,True
939,939,CNN_712_E_18556_44,110.0,False,True
940,940,CNN_385B_E_19_32,110.0,False,True
941,941,CNN_459B_E_3358_1,110.0,False,False
942,942,CNN_31U1_J_14576_55,20.0,True,True
